hour_utc,no2_ashby_rd_loughborough,pm25_ashby_rd_loughborough,no2_hawcliffe_rd_mountsorrel,pm25_hawcliffe_rd_mountsorrel,pm10_ashby_rd_loughborough,pm1_ashby_rd_loughborough,no_ashby_rd_loughborough,o3_ashby_rd_loughborough,pm10_hawcliffe_rd_mountsorrel,pm1_hawcliffe_rd_mountsorrel,no_hawcliffe_rd_mountsorrel,o3_hawcliffe_rd_mountsorrel
2023-04-16T11:00:00Z,9.44,2.07,4.59,2.18,2.7,0.07,1.27,21.89,2.49,0.04,0.03,82.9
2023-04-16T12:00:00Z,13.99,2.22,11.45,2.11,3.64,0.58,1.5,17.54,2.61,0.11,0.01,88.36
2023-04-16T13:00:00Z,11.08,2.66,12.11,2.58,4.34,0.92,1.07,19.62,3.49,0.59,0.02,84.2
2023-04-16T14:00:00Z,7.14,2.47,7.9,2.71,3.52,0.55,1.04,21.35,3.37,0.62,0.01,78.96
2023-04-16T15:00:00Z,9.18,3.16,10.67,3.0,4.5,1.23,0.93,19.06,4.03,0.97,0.01,78.71
2023-04-16T16:00:00Z,11.3,3.93,9.59,3.61,5.73,2.25,1.04,16.83,4.91,1.6,0.01,74.59
2023-04-16T17:00:00Z,12.81,3.76,7.73,2.94,5.52,2.1,1.04,12.35,3.8,0.86,0.02,74.08
2023-04-16T18:00:00Z,11.6,3.75,13.45,3.35,5.73,2.13,0.84,13.13,4.88,1.63,0.0,74.34
2023-04-16T19:00:00Z,13.56,5.29,13.87,3.44,8.02,3.91,0.9,7.12,5.57,1.95,0.0,67.8
2023-04-16T20:00:00Z,14.3,6.48,14.93,4.53,9.77,5.16,0.95,3.73,7.54,3.28,0.0,60.45
2023-04-16T21:00:00Z,15.47,6.79,14.13,7.08,10.35,5.66,2.52,2.5,11.19,5.79,0.0,55.0
2023-04-16T22:00:00Z,8.92,5.78,12.09,6.32,9.28,4.81,0.79,5.72,10.22,5.23,0.0,52.2
2023-04-16T23:00:00Z,8.11,5.97,11.57,5.82,9.45,5.1,0.64,5.1,9.59,4.49,0.0,50.01
2023-04-17T00:00:00Z,7.39,5.52,11.16,6.94,8.91,4.58,0.66,5.42,11.19,5.66,0.0,45.4
2023-04-17T01:00:00Z,6.86,5.04,11.94,6.45,8.33,3.92,0.96,4.43,10.44,5.41,0.0,38.55
2023-04-17T02:00:00Z,7.23,6.16,14.67,9.14,10.02,5.35,0.47,0.06,14.16,8.2,0.0,31.64
2023-04-17T03:00:00Z,6.9,8.64,13.69,10.83,12.95,7.43,0.51,0.0,16.23,9.87,0.0,29.98
2023-04-17T04:00:00Z,6.42,10.47,12.05,10.21,15.06,8.8,0.74,0.0,15.41,9.31,0.0,29.16
2023-04-17T05:00:00Z,12.6,12.51,11.54,10.8,17.89,10.33,1.98,0.0,16.61,9.57,0.0,28.61
2023-04-17T06:00:00Z,12.73,13.99,16.22,10.08,19.55,11.65,1.5,0.0,15.85,8.83,0.02,18.33
2023-04-17T07:00:00Z,18.25,15.03,20.06,10.64,20.87,12.57,4.67,0.0,16.69,8.96,0.0,17.8
2023-04-17T08:00:00Z,18.24,16.2,14.86,9.85,23.09,11.64,5.78,0.46,16.0,7.8,0.03,27.92
2023-04-17T09:00:00Z,10.71,11.98,11.45,8.69,17.73,9.23,2.0,2.14,13.94,6.49,0.04,27.34
2023-04-17T10:00:00Z,6.5,12.57,3.34,9.04,18.35,9.4,1.01,8.21,13.89,6.86,0.07,33.86
2023-04-17T11:00:00Z,5.37,12.66,3.99,9.54,18.11,9.94,0.78,12.48,14.16,7.56,0.0,44.69
2023-04-17T12:00:00Z,10.28,15.24,4.13,11.37,21.32,12.85,1.04,10.1,16.58,8.87,0.0,60.64
2023-04-17T13:00:00Z,9.15,15.92,7.13,10.89,22.45,13.44,0.85,14.96,15.87,8.6,0.0,62.83
2023-04-17T14:00:00Z,6.75,13.98,8.58,10.04,19.66,11.5,0.51,20.99,14.97,7.51,0.0,59.14
2023-04-17T15:00:00Z,5.75,17.12,5.06,13.66,24.06,13.82,0.73,21.85,20.45,10.46,0.0,59.55
2023-04-17T16:00:00Z,3.27,16.49,2.36,9.42,23.16,12.77,0.57,26.73,13.36,6.84,0.0,65.2
2023-04-17T17:00:00Z,2.88,8.17,2.57,5.84,10.78,5.45,0.52,30.27,7.77,3.5,0.0,70.21
2023-04-17T18:00:00Z,4.9,9.3,4.56,7.17,12.24,6.79,0.33,32.03,9.69,4.77,0.0,72.08
2023-04-17T19:00:00Z,10.73,11.62,5.83,7.46,16.2,9.3,0.23,24.59,10.04,5.1,0.0,65.8
2023-04-17T20:00:00Z,11.73,13.93,15.71,10.39,19.57,11.41,0.39,17.59,15.5,8.09,0.0,67.11
2023-04-17T21:00:00Z,9.31,15.3,15.83,11.05,21.58,12.42,0.69,13.47,17.22,9.03,0.0,62.69
2023-04-17T22:00:00Z,6.34,14.92,13.27,12.42,20.71,11.47,0.8,16.66,19.67,10.28,0.0,68.45
2023-04-17T23:00:00Z,4.35,14.84,9.21,11.16,20.81,10.95,1.1,18.72,17.89,9.0,0.0,66.88
2023-04-18T00:00:00Z,4.4,16.08,9.23,12.13,22.74,11.82,0.97,19.23,19.41,9.76,0.0,66.96
2023-04-18T01:00:00Z,4.9,18.9,10.05,13.95,26.15,13.85,0.88,17.5,22.26,11.4,0.0,65.91
2023-04-18T02:00:00Z,4.44,21.23,7.7,15.2,29.56,15.98,0.84,19.77,24.91,12.71,0.0,70.13
2023-04-18T03:00:00Z,4.12,21.73,6.97,15.61,30.55,16.45,1.08,20.14,25.63,13.19,0.0,72.33
2023-04-18T04:00:00Z,4.12,24.52,7.23,17.47,35.99,19.02,1.16,20.11,29.57,14.75,0.0,72.41
2023-04-18T05:00:00Z,4.07,24.11,7.55,17.58,35.37,18.97,0.93,19.84,29.5,15.01,0.0,69.56
2023-04-18T06:00:00Z,3.15,23.78,6.3,17.25,34.84,18.77,0.89,20.98,28.91,14.67,0.0,68.13
2023-04-18T07:00:00Z,5.06,25.42,7.52,18.21,37.79,20.54,1.21,18.34,30.49,15.33,0.0,66.96
2023-04-18T08:00:00Z,5.16,26.79,8.09,18.97,40.5,21.89,1.22,18.97,31.82,15.88,0.08,62.88
2023-04-18T09:00:00Z,4.93,27.8,3.39,19.27,43.08,22.79,1.11,20.13,32.91,15.66,0.05,57.92
2023-04-18T10:00:00Z,3.84,27.02,2.42,17.98,41.6,21.6,0.81,22.89,29.75,14.12,0.05,55.89
2023-04-18T11:00:00Z,2.54,23.68,1.12,15.75,35.24,19.15,1.13,28.2,23.68,12.34,0.07,65.16
2023-04-18T12:00:00Z,0.13,18.96,0.11,14.4,27.52,14.64,1.3,40.66,21.51,11.04,0.08,82.52
2023-04-18T13:00:00Z,0.85,18.22,0.72,12.64,26.73,13.68,0.99,44.83,18.4,9.44,0.04,87.2
2023-04-18T14:00:00Z,2.77,15.56,2.81,10.77,21.79,11.09,0.83,46.24,15.51,7.38,0.02,91.72
2023-04-18T15:00:00Z,5.23,16.27,5.29,11.33,23.05,11.45,0.34,44.98,16.15,7.88,0.01,92.1
2023-04-18T16:00:00Z,6.9,17.07,7.64,11.91,24.28,12.63,0.15,45.24,17.74,8.49,0.01,93.04
2023-04-18T17:00:00Z,7.41,15.46,8.81,11.42,21.6,10.7,0.26,44.88,16.54,8.08,0.01,92.17
2023-04-18T18:00:00Z,6.66,15.65,6.77,11.57,22.04,10.85,0.32,42.67,17.12,8.09,0.01,88.72
2023-04-18T19:00:00Z,10.98,16.93,9.78,12.83,24.33,12.66,0.32,37.07,19.28,9.57,0.01,88.23
2023-04-18T20:00:00Z,13.67,17.6,17.38,12.66,25.31,13.71,0.41,26.78,19.32,10.19,0.0,85.4
2023-04-18T21:00:00Z,12.16,18.91,20.97,12.74,27.42,15.4,0.4,22.37,19.7,10.95,0.0,80.69
2023-04-18T22:00:00Z,9.72,18.11,16.23,14.68,26.12,14.98,0.82,23.35,22.88,12.74,0.0,81.23
2023-04-18T23:00:00Z,7.43,19.27,12.7,14.5,27.49,16.01,0.79,23.62,22.42,12.7,0.0,79.42
2023-04-19T00:00:00Z,6.32,20.15,9.59,14.47,28.51,16.85,0.65,21.25,22.48,12.96,0.0,70.55
2023-04-19T01:00:00Z,6.15,20.83,9.85,15.33,29.56,17.62,1.24,19.7,23.9,13.84,0.0,68.49
2023-04-19T02:00:00Z,5.59,20.56,9.51,15.45,28.87,17.27,0.87,19.2,23.88,14.12,0.0,67.28
2023-04-19T03:00:00Z,5.58,19.94,8.45,15.46,27.99,17.03,0.76,19.97,24.1,14.11,0.0,66.35
2023-04-19T04:00:00Z,5.8,18.83,8.41,14.77,26.78,15.54,0.99,20.7,22.78,13.33,0.0,68.46
2023-04-19T05:00:00Z,5.69,18.96,8.56,14.35,26.35,15.5,1.11,17.88,22.24,13.17,0.0,62.72
2023-04-19T06:00:00Z,6.55,19.46,10.6,14.43,27.22,16.26,0.95,13.68,22.38,12.97,0.0,55.74
2023-04-19T07:00:00Z,7.41,21.55,12.36,15.87,30.5,17.91,0.91,9.87,25.54,14.09,0.02,50.33
2023-04-19T08:00:00Z,7.57,23.11,9.1,16.57,33.25,19.32,1.38,7.72,27.23,14.37,0.0,48.64
2023-04-19T09:00:00Z,6.51,24.22,7.49,17.26,35.79,20.44,0.84,9.41,27.89,14.56,0.01,46.71
2023-04-19T10:00:00Z,6.23,24.34,6.5,16.29,36.36,20.36,0.72,11.41,25.65,13.28,0.03,44.1
2023-04-19T11:00:00Z,6.48,23.96,8.24,15.46,35.24,19.9,0.75,12.59,24.42,12.49,0.02,49.43
2023-04-19T12:00:00Z,4.12,20.39,6.09,13.45,29.72,15.89,0.92,17.48,21.02,10.41,0.04,50.56
2023-04-19T13:00:00Z,4.01,14.7,4.26,10.58,21.64,11.1,0.74,23.97,16.18,7.77,0.02,62.69
2023-04-19T14:00:00Z,2.46,12.47,2.59,9.36,17.84,8.96,0.81,33.07,13.63,6.59,0.01,72.6
2023-04-19T15:00:00Z,0.35,7.73,0.32,6.61,9.75,4.57,0.81,37.89,8.81,3.83,0.02,74.11
2023-04-19T16:00:00Z,3.54,6.13,3.02,4.83,7.1,2.8,0.44,40.12,5.82,1.87,0.0,81.13
2023-04-19T17:00:00Z,8.01,6.62,7.7,4.83,7.96,3.32,0.22,39.4,6.4,2.01,0.01,83.53
2023-04-19T18:00:00Z,6.83,6.62,6.87,4.36,8.11,3.26,0.18,37.73,5.35,1.55,0.01,81.41
2023-04-19T19:00:00Z,8.82,5.71,4.28,4.54,7.15,2.88,0.43,34.86,5.48,1.75,0.0,79.67
2023-04-19T20:00:00Z,10.03,5.49,10.49,4.2,7.22,2.84,0.71,28.98,5.66,1.83,0.0,83.01
2023-04-19T21:00:00Z,9.63,5.32,16.95,4.66,7.93,3.06,0.59,25.52,7.19,2.72,0.0,76.8
2023-04-19T22:00:00Z,8.53,5.65,14.9,5.39,8.75,3.5,0.78,23.62,8.97,3.64,0.0,70.75
2023-04-19T23:00:00Z,6.81,5.81,13.35,6.06,9.04,3.9,0.89,19.51,10.16,4.67,0.0,67.25
2023-04-20T00:00:00Z,6.11,5.85,10.7,6.69,9.32,4.15,0.79,14.05,11.08,5.63,0.0,62.8
2023-04-20T01:00:00Z,6.62,7.24,10.71,7.94,11.19,5.52,1.19,4.62,13.38,6.96,0.0,62.1
2023-04-20T02:00:00Z,5.69,9.77,8.63,9.37,14.23,8.32,1.38,2.09,15.05,8.08,0.0,56.04
2023-04-20T03:00:00Z,6.55,11.41,9.02,10.31,16.39,9.65,1.27,2.93,16.41,8.99,0.01,51.58
2023-04-20T04:00:00Z,5.65,13.39,8.5,10.37,17.88,11.97,1.37,6.34,16.63,9.13,0.01,49.8
2023-04-20T05:00:00Z,4.76,9.41,12.32,9.65,14.29,7.97,1.45,6.02,15.52,8.32,0.0,38.13
2023-04-20T06:00:00Z,9.38,7.98,17.86,7.91,12.4,7.13,2.14,1.83,13.4,6.9,0.38,35.42
2023-04-20T07:00:00Z,7.72,7.02,15.42,4.9,11.67,5.68,1.53,6.0,8.81,3.64,0.92,40.78
2023-04-20T08:00:00Z,7.5,7.04,5.24,4.73,11.75,5.25,1.37,10.53,7.66,2.62,0.09,42.4
2023-04-20T09:00:00Z,4.1,6.68,1.2,5.31,10.78,4.57,1.24,17.65,7.53,2.83,0.18,46.4
2023-04-20T10:00:00Z,1.4,6.72,0.75,5.37,9.5,4.2,1.34,26.43,6.89,2.56,0.12,60.69
2023-04-20T11:00:00Z,1.19,6.84,0.32,5.91,8.72,3.79,1.14,34.85,7.36,2.97,0.04,72.97
2023-04-20T12:00:00Z,1.79,5.71,1.64,4.83,6.71,2.63,0.8,38.6,5.54,1.93,0.03,78.8
2023-04-20T13:00:00Z,2.24,4.35,2.15,3.62,4.81,1.12,0.98,40.02,4.04,0.74,0.01,77.64
2023-04-20T14:00:00Z,4.23,3.74,3.94,3.36,4.15,0.53,0.62,40.14,3.74,0.54,0.02,77.59
2023-04-20T15:00:00Z,3.6,4.66,3.72,4.33,5.24,1.21,0.38,42.58,4.87,1.23,0.01,81.46
2023-04-20T16:00:00Z,7.71,8.6,9.13,6.77,10.5,4.84,0.32,44.05,8.53,3.61,0.01,88.44
2023-04-20T17:00:00Z,8.91,8.57,8.88,6.65,10.52,4.91,0.26,43.16,8.43,3.62,0.0,87.4
2023-04-20T18:00:00Z,9.19,7.57,11.24,5.6,9.52,4.2,0.16,38.27,7.19,2.81,0.0,85.17
2023-04-20T19:00:00Z,14.46,7.55,20.4,5.38,10.9,4.64,0.11,32.09,7.99,3.08,0.0,88.82
2023-04-20T20:00:00Z,12.72,10.76,19.93,7.38,16.13,8.14,0.38,28.98,11.86,5.58,0.0,84.09
2023-04-20T21:00:00Z,10.4,11.41,16.2,8.1,17.52,9.04,0.55,25.18,13.2,6.57,0.0,79.38
2023-04-20T22:00:00Z,7.15,10.37,12.35,7.96,15.74,8.36,0.56,22.87,12.69,6.36,0.0,73.4
2023-04-20T23:00:00Z,5.86,9.47,9.61,7.46,14.18,7.34,0.75,23.99,12.18,5.97,0.0,74.83
2023-04-21T00:00:00Z,6.3,10.63,9.55,8.67,15.95,8.72,0.83,22.95,13.87,7.25,0.0,76.04
2023-04-21T01:00:00Z,6.37,13.39,10.06,10.61,19.39,11.46,0.63,21.38,16.34,9.15,0.0,71.1
2023-04-21T02:00:00Z,6.0,14.65,9.55,11.25,21.18,11.95,0.95,19.64,17.33,9.73,0.0,67.78
2023-04-21T03:00:00Z,6.1,16.16,9.81,12.02,23.05,13.31,0.79,17.87,18.52,10.41,0.0,66.41
2023-04-21T04:00:00Z,5.93,19.15,9.82,13.55,26.9,15.37,0.84,17.88,21.16,11.72,0.0,67.82
2023-04-21T05:00:00Z,5.61,15.75,11.44,13.26,22.14,12.92,0.76,15.0,20.09,11.3,0.0,64.8
2023-04-21T06:00:00Z,14.07,20.62,26.17,15.49,28.48,16.5,1.6,1.83,24.42,13.85,0.62,35.98
2023-04-21T07:00:00Z,12.84,26.12,30.03,18.26,37.71,21.32,1.19,1.48,29.63,16.02,0.47,23.81
2023-04-21T08:00:00Z,9.53,27.78,14.52,17.63,40.51,24.65,0.99,9.64,27.39,16.38,0.0,55.62
2023-04-21T09:00:00Z,8.22,24.25,12.52,15.21,34.09,22.31,1.21,15.03,22.74,14.27,0.0,63.33
2023-04-21T10:00:00Z,8.42,21.14,9.75,9.78,28.78,19.26,0.81,12.39,15.06,8.83,0.0,61.77
2023-04-21T11:00:00Z,8.03,15.27,8.55,8.78,21.01,13.25,1.16,8.95,13.81,7.62,0.02,57.21
2023-04-21T12:00:00Z,4.08,11.9,5.16,8.02,16.96,9.51,1.27,13.03,12.87,6.23,0.05,51.94
2023-04-21T13:00:00Z,4.05,11.24,1.54,8.64,16.03,8.36,1.3,15.04,13.3,6.15,0.05,52.0
2023-04-21T14:00:00Z,2.77,11.67,1.31,8.9,16.16,8.42,1.16,21.47,13.43,6.27,0.07,59.3
2023-04-21T15:00:00Z,3.08,12.0,1.66,9.14,16.27,8.43,0.69,25.05,13.55,6.27,0.08,64.78
2023-04-21T16:00:00Z,8.89,16.03,10.72,11.43,22.78,11.79,0.37,25.33,17.23,8.38,0.0,67.68
2023-04-21T17:00:00Z,11.87,22.12,10.01,14.35,31.99,17.25,0.52,20.06,21.97,10.81,0.01,67.01
2023-04-21T18:00:00Z,9.2,24.95,10.75,17.03,36.87,19.84,0.43,20.2,27.45,13.5,0.0,68.65
2023-04-21T19:00:00Z,9.39,28.28,14.12,19.63,43.67,23.18,0.5,17.79,32.9,16.19,0.0,67.78
2023-04-21T20:00:00Z,9.71,30.43,13.12,21.02,47.07,24.85,0.73,12.29,35.24,17.79,0.01,59.0
2023-04-21T21:00:00Z,10.28,30.82,13.33,21.91,47.34,25.06,1.07,7.4,37.01,18.86,0.0,53.77
2023-04-21T22:00:00Z,6.64,29.7,12.95,22.0,45.11,24.01,0.9,8.81,36.75,19.09,0.0,50.98
2023-04-21T23:00:00Z,6.36,29.09,13.47,21.97,43.98,23.62,1.05,8.0,36.62,19.23,0.0,50.13
2023-04-22T00:00:00Z,7.25,28.38,7.77,20.58,42.49,23.49,1.22,2.5,33.89,17.8,0.01,53.87
2023-04-22T01:00:00Z,4.88,28.53,7.58,20.3,42.93,23.6,0.83,3.59,33.69,17.46,0.0,50.63
2023-04-22T02:00:00Z,4.1,25.56,6.92,20.77,38.04,20.76,1.03,0.51,34.65,17.93,0.0,51.09
2023-04-22T03:00:00Z,5.13,24.78,7.98,20.53,36.04,19.63,1.38,0.0,33.91,17.67,0.0,55.53
2023-04-22T04:00:00Z,6.83,27.69,7.97,20.72,41.07,22.49,1.22,2.71,34.83,17.8,0.0,54.67
2023-04-22T05:00:00Z,6.99,29.66,7.51,21.89,44.54,23.92,1.42,2.68,36.63,18.61,0.0,56.0
2023-04-22T06:00:00Z,8.22,28.74,7.79,22.31,43.36,22.73,1.56,2.46,37.74,18.71,0.0,56.65
2023-04-22T07:00:00Z,8.19,26.72,10.21,20.64,40.7,20.49,1.97,7.52,35.65,17.06,0.03,52.95
2023-04-22T08:00:00Z,8.87,29.76,6.49,22.02,46.21,22.61,1.78,6.65,38.42,17.62,0.04,58.07
2023-04-22T09:00:00Z,9.77,30.16,5.15,22.07,47.29,22.95,1.97,8.9,38.62,17.11,0.08,61.02
2023-04-22T10:00:00Z,7.19,29.37,1.68,22.64,46.83,22.15,1.9,14.13,40.42,16.66,0.18,55.94
2023-04-22T11:00:00Z,9.54,26.03,1.7,21.17,39.75,18.07,2.28,16.32,37.33,15.08,0.1,64.84
2023-04-22T12:00:00Z,11.29,21.21,2.67,17.62,30.54,13.99,2.38,17.32,28.85,11.86,0.07,74.31
2023-04-22T13:00:00Z,10.63,18.4,2.45,14.9,26.44,12.32,1.48,20.7,23.17,9.78,0.03,79.42
2023-04-22T14:00:00Z,12.4,18.95,3.85,12.83,27.24,12.47,1.61,20.46,19.05,7.89,0.02,81.19
2023-04-22T15:00:00Z,9.24,13.97,1.95,9.73,19.55,9.65,1.42,26.43,13.46,5.79,0.04,86.34
2023-04-22T16:00:00Z,9.56,13.96,2.9,11.4,19.19,9.9,1.37,26.92,16.24,7.26,0.02,89.96
2023-04-22T17:00:00Z,12.18,14.87,8.91,13.18,20.51,10.33,0.94,26.78,19.34,9.03,0.0,90.46
2023-04-22T18:00:00Z,17.27,16.88,11.41,14.14,23.87,12.34,1.1,17.08,21.04,10.11,0.0,84.2
2023-04-22T19:00:00Z,15.43,20.67,15.2,17.2,29.8,15.69,0.64,17.8,27.23,13.1,0.0,75.93
2023-04-22T20:00:00Z,11.69,22.94,15.14,16.91,33.16,17.3,0.84,20.14,26.61,13.18,0.0,72.72
2023-04-22T21:00:00Z,13.55,24.45,18.9,17.58,35.62,19.3,0.5,15.21,28.75,14.3,0.0,65.93
2023-04-22T22:00:00Z,15.95,27.3,24.06,19.77,41.35,22.79,0.58,9.07,32.46,17.05,0.0,56.52
2023-04-22T23:00:00Z,14.12,27.53,22.33,20.68,40.94,23.39,0.59,0.42,33.54,18.2,0.0,45.88
2023-04-23T00:00:00Z,10.79,30.48,17.07,20.64,45.1,25.8,0.82,4.38,33.52,18.41,0.0,43.24
2023-04-23T01:00:00Z,7.55,28.86,12.87,19.25,42.3,24.16,0.76,6.75,31.19,16.94,0.0,52.6
2023-04-23T02:00:00Z,6.7,27.08,11.01,18.5,39.35,22.66,0.94,7.01,29.77,16.0,0.0,55.52
2023-04-23T03:00:00Z,6.29,26.27,10.48,18.3,38.33,21.7,0.84,4.95,29.93,15.75,0.0,55.22
2023-04-23T04:00:00Z,4.73,27.91,10.11,18.78,40.33,23.34,0.98,2.66,30.26,15.99,0.0,49.83
2023-04-23T05:00:00Z,4.6,27.48,9.24,19.61,39.98,22.73,1.0,1.94,31.71,16.99,0.0,47.34
2023-04-23T06:00:00Z,4.88,22.9,8.55,18.12,31.76,18.5,0.97,1.27,29.34,15.8,0.0,43.01
2023-04-23T07:00:00Z,5.42,20.55,8.91,13.71,27.91,15.86,0.85,1.1,21.06,11.65,0.0,43.48
2023-04-23T08:00:00Z,7.57,19.39,11.15,13.11,26.1,14.88,1.33,0.58,20.32,10.86,0.0,47.61
2023-04-23T09:00:00Z,6.2,19.38,9.62,13.88,26.39,14.35,1.16,2.72,21.88,11.38,0.01,46.31
2023-04-23T10:00:00Z,6.68,18.89,10.36,14.33,25.6,14.28,0.85,2.53,23.0,12.14,0.0,46.59
2023-04-23T11:00:00Z,7.5,21.35,11.06,15.03,29.79,16.47,0.9,1.96,24.35,12.62,0.01,47.48
2023-04-23T12:00:00Z,6.01,19.63,8.99,14.58,27.59,15.93,1.28,7.85,22.9,12.01,0.02,48.6
2023-04-23T13:00:00Z,4.54,19.67,6.48,13.76,26.9,15.97,0.79,15.46,20.64,11.08,0.02,52.95
2023-04-23T14:00:00Z,5.56,22.24,10.43,16.8,30.66,18.18,0.96,14.3,27.01,14.26,0.04,55.73
2023-04-23T15:00:00Z,6.18,21.38,11.32,15.72,29.66,16.93,0.93,15.68,24.72,13.3,0.0,67.88
2023-04-23T16:00:00Z,5.61,21.08,13.48,16.42,29.23,16.63,0.76,16.89,26.4,14.4,0.0,66.66
2023-04-23T17:00:00Z,5.8,23.03,9.19,15.93,32.69,19.39,0.66,13.98,25.41,13.97,0.0,60.12
2023-04-23T18:00:00Z,4.14,18.48,5.08,13.14,25.66,14.87,1.0,16.7,20.19,10.97,0.02,63.07
2023-04-23T19:00:00Z,8.13,20.21,5.89,12.62,28.09,16.74,0.49,7.17,18.6,10.58,0.0,62.58
2023-04-23T20:00:00Z,8.76,17.49,12.47,14.76,24.32,14.2,0.87,10.44,22.87,12.65,0.0,64.59
2023-04-23T21:00:00Z,7.09,13.2,10.46,10.78,18.59,11.04,0.76,12.27,16.42,8.95,0.02,72.14
2023-04-23T22:00:00Z,6.8,14.91,12.31,12.85,20.4,12.71,0.82,11.79,19.45,11.18,0.0,71.38
2023-04-23T23:00:00Z,5.79,16.78,11.79,14.56,22.72,13.96,1.04,10.37,22.42,12.8,0.01,67.69
2023-04-24T00:00:00Z,,,5.3,10.04,,,,,15.8,8.21,0.0,71.12
2023-04-24T01:00:00Z,,,4.56,6.02,,,,,10.5,4.75,0.0,67.63
2023-04-24T02:00:00Z,,,4.11,4.19,,,,,7.83,3.0,0.0,65.27
2023-04-24T03:00:00Z,,,2.87,3.47,,,,,7.07,2.3,0.0,62.8
2023-04-24T04:00:00Z,,,5.09,3.53,,,,,6.85,2.32,0.0,61.54
2023-04-24T05:00:00Z,,,12.61,3.36,,,,,6.6,2.26,0.02,48.05
2023-04-24T06:00:00Z,,,20.29,3.0,,,,,6.14,1.8,0.35,34.69
2023-04-24T07:00:00Z,,,30.93,3.15,,,,,6.06,1.79,2.2,12.2
2023-04-24T08:00:00Z,,,17.2,3.06,,,,,5.67,1.3,0.14,39.21
2023-04-24T09:00:00Z,,,10.37,3.27,,,,,5.31,1.23,0.12,51.81
2023-04-24T10:00:00Z,,,5.01,3.58,,,,,5.36,1.4,0.17,58.67
2023-04-24T11:00:00Z,,,4.7,4.47,,,,,5.78,1.85,0.25,56.66
2023-04-24T12:00:00Z,,,3.63,4.85,,,,,6.07,2.36,0.14,62.27
2023-04-24T13:00:00Z,,,7.06,4.68,,,,,6.1,2.06,0.03,67.34
2023-04-24T14:00:00Z,,,8.49,4.73,,,,,6.27,2.24,0.02,65.51
2023-04-24T15:00:00Z,,,8.42,5.82,,,,,7.93,3.18,0.04,65.04
2023-04-24T16:00:00Z,,,6.99,5.51,,,,,7.54,2.94,0.05,66.3
2023-04-24T17:00:00Z,,,12.71,7.3,,,,,10.94,4.68,0.0,69.67
2023-04-24T18:00:00Z,,,11.47,5.56,,,,,8.42,3.13,0.01,67.96
2023-04-24T19:00:00Z,,,11.46,5.15,,,,,8.3,2.97,0.0,64.52
2023-04-24T20:00:00Z,,,10.81,5.82,,,,,9.3,3.83,0.0,60.41
2023-04-24T21:00:00Z,,,8.97,4.51,,,,,7.35,2.65,0.0,61.17
2023-04-24T22:00:00Z,,,10.51,6.89,,,,,11.66,4.77,0.0,56.32
2023-04-24T23:00:00Z,,,11.25,9.21,,,,,14.8,7.54,0.0,54.86
2023-04-25T00:00:00Z,,,11.05,7.32,,,,,11.99,5.74,0.0,48.23
2023-04-25T01:00:00Z,,,10.04,5.98,,,,,10.31,4.28,0.0,44.43
2023-04-25T02:00:00Z,,,10.92,6.03,,,,,10.26,4.1,0.0,39.77
2023-04-25T03:00:00Z,,,12.55,5.36,,,,,9.27,3.48,0.0,37.15
2023-04-25T04:00:00Z,,,9.94,4.35,,,,,8.09,2.75,0.0,46.84
2023-04-25T05:00:00Z,,,11.33,3.58,,,,,7.07,2.03,0.01,44.96
2023-04-25T06:00:00Z,,,26.2,3.97,,,,,7.43,2.4,0.52,14.28
2023-04-25T07:00:00Z,,,27.05,4.2,,,,,7.09,2.14,2.01,13.25
2023-04-25T08:00:00Z,,,15.57,4.15,,,,,5.85,1.66,0.57,30.37
2023-04-25T09:00:00Z,,,10.8,4.28,,,,,5.6,1.58,0.31,39.9
2023-04-25T10:00:00Z,,,6.06,4.11,,,,,4.98,1.06,0.19,49.23
2023-04-25T11:00:00Z,,,5.31,4.02,,,,,4.58,1.01,0.14,61.82
2023-04-25T12:00:00Z,,,4.3,4.83,,,,,5.51,1.72,0.1,61.55
2023-04-25T13:00:00Z,,,6.0,5.61,,,,,6.42,2.18,0.1,66.39
2023-04-25T14:00:00Z,,,4.73,6.28,,,,,7.12,2.75,0.06,69.59
2023-04-25T15:00:00Z,,,7.29,6.61,,,,,7.8,3.12,0.03,70.46
2023-04-25T16:00:00Z,,,9.78,7.07,,,,,8.96,3.43,0.0,70.43
2023-04-25T17:00:00Z,,,9.15,8.06,,,,,10.56,4.28,0.04,69.9
2023-04-25T18:00:00Z,,,10.85,7.96,,,,,10.46,4.52,0.01,65.1
2023-04-25T19:00:00Z,,,14.26,8.44,,,,,11.73,5.1,0.0,64.88
2023-04-25T20:00:00Z,,,18.73,9.73,,,,,14.56,6.86,0.0,55.72
2023-04-25T21:00:00Z,,,17.2,8.27,,,,,12.65,5.81,0.0,61.39
2023-04-25T22:00:00Z,,,15.05,6.19,,,,,9.6,4.14,0.0,66.6
2023-04-25T23:00:00Z,,,16.74,6.35,,,,,10.2,4.32,0.0,52.95
2023-04-26T00:00:00Z,,,11.97,7.37,,,,,11.73,5.4,0.01,57.57
2023-04-26T01:00:00Z,,,11.12,7.96,,,,,12.87,6.17,0.0,51.43
2023-04-26T02:00:00Z,,,9.85,8.5,,,,,13.6,6.75,0.0,48.59
2023-04-26T03:00:00Z,,,11.3,9.04,,,,,14.07,7.25,0.0,43.41
